sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (°/s);GYROSCOPE Y (°/s);GYROSCOPE Z (°/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (m);ATMOSPHERIC PRESSURE (hPa);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Altitude-atmospheric pressure ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
1.538879;2.141007;9.492416;1.529656;1.596791;9.554098;-0.003356;0.698493;-0.040786;34.1995;38.4974;-42.1885;2147.4836;-3.1509;12.4557;-45.5261;345.4111;-8.7565;-9.837;5.0;1005.5767;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3137;2018-03-13 16:46:12:150
1.256363;1.173752;9.908997;1.38687;1.757449;9.547688;-0.244245;-0.332244;0.30887;30.2321;31.0512;-22.4126;2147.4836;-3.1509;11.2564;-45.5261;345.4111;-8.7565;-9.837;5.0;1005.5767;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3177;2018-03-13 16:46:12:190
1.174957;1.405991;9.810837;1.155941;1.905991;9.549942;-0.099657;-0.69522;0.128571;2.3999;27.145;13.5983;2147.4836;-2.2507;8.8562;-46.1258;348.7152;-11.2072;-6.9016;5.0;1005.5;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3217;2018-03-13 16:46:12:230
1.294678;1.99736;10.114899;0.907246;1.819109;9.593652;0.369;0.165299;0.461195;-16.1547;35.8728;0.5368;2147.4836;-1.651;8.8562;-46.1258;348.7152;-11.2072;-6.9016;5.0;1005.43;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3257;2018-03-13 16:46:12:270
0.253189;1.793854;9.916183;0.705044;1.854199;9.603918;-0.36234;-0.045236;0.494425;32.2464;22.0787;-4.4072;2147.4836;0.7492;10.2066;-45.8252;346.7096;-10.8988;-4.1987;5.0;1005.43;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3297;2018-03-13 16:46:12:310
0.77034;2.030884;9.434952;0.626027;2.011245;9.577754;0.141485;0.046867;-0.227989;14.2409;10.2376;1.94;2147.4836;0.7492;9.906;-45.8252;348.2299;-11.8348;-3.7397;5.0;1005.4001;49.74394;50.747936;-1.8690405;85.0;35.556015;;0.0;3.216;;17 / 23;3337;2018-03-13 16:46:12:350
0.03772;2.03566;9.185959;0.237073;1.854813;9.626727;0.101993;0.014463;0.145288;-19.9385;53.2068;-11.9145;2147.4836;1.0483;9.0057;-45.8252;353.0654;-10.9025;-1.4107;5.0;1005.4267;49.74394;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3380;2018-03-13 16:46:12:393
0.102356;2.74913;10.25856;0.105292;1.894415;9.621356;0.054933;0.646155;0.60468;37.6782;10.9703;-49.8785;2147.4836;1.799;9.3063;-45.8252;351.9555;-11.1382;-0.627;5.0;1005.4267;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3417;2018-03-13 16:46:12:430
0.413605;1.159393;8.877106;-0.085727;2.254119;9.543689;0.320677;-1.246852;-0.351017;5.4519;17.6846;-6.7878;2147.4836;3.4485;9.3063;-45.6757;351.9555;-11.1382;-0.627;5.0;1005.4534;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3456;2018-03-13 16:46:12:469
-0.658997;2.246353;9.913788;-0.734859;2.056611;9.560372;0.17402;0.171884;0.267864;-54.3626;147.7507;-1.7223;2147.4836;3.8986;8.5571;-44.9265;352.2643;-13.2886;0.5146;5.0;1005.5234;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3497;2018-03-13 16:46:12:510
-1.530487;1.429932;11.407776;-1.819874;1.681164;9.488526;0.444076;-0.185265;1.74116;-78.8376;267.684;2.2451;2147.4836;7.6492;8.7067;-44.9265;1.0396;-11.2283;6.7454;5.0;1005.5234;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3537;2018-03-13 16:46:12:550
-3.67569;0.718857;10.627258;-4.366327;1.095415;8.712384;0.97678;-0.30899;2.099427;-69.8651;370.7728;18.0536;2147.4836;17.099;11.8561;-41.0263;356.7824;-7.2792;21.2486;5.0;1005.5767;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3577;2018-03-13 16:46:12:590
-6.213547;1.927933;6.851609;-6.317293;0.967889;7.438103;0.553157;0.855406;-0.332261;-16.2159;324.1422;26.415;2097.0;25.499;14.2563;-29.3259;352.3462;-5.6008;37.2094;5.0;1005.5867;41.54498;50.747936;-1.8690423;85.0;35.556015;;0.0;3.216;;17 / 23;3617;2018-03-13 16:46:12:630
-7.580627;0.43634;4.332901;-7.17873;1.065564;6.595514;0.113842;0.309486;-2.175631;13.6307;158.3091;-3.553;2097.0;28.7979;13.9572;-25.1251;356.1683;-6.2379;47.4245;5.0;1005.5867;41.54498;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3658;2018-03-13 16:46:12:671
-8.69873;0.5345;5.726334;-7.962491;1.121679;5.613461;-0.601189;-0.531701;0.093265;2.6446;131.1484;14.7576;1994.0;31.4987;13.6566;-21.5256;356.2663;-6.4151;52.8513;5.0;1005.49;41.54498;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3697;2018-03-13 16:46:12:710
-8.353958;1.152206;6.250656;-8.351469;1.267287;4.981701;0.082101;-0.159076;1.187461;6.6724;128.0972;40.4531;1912.0;32.8491;12.9059;-17.926;355.3387;-7.4249;59.1837;5.0;1005.46;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3737;2018-03-13 16:46:12:750
-7.247833;2.773071;5.530014;-8.789165;1.576479;4.054095;1.742859;1.28865;1.05336;18.2695;148.2997;32.7631;1870.0;33.7479;12.3062;-16.2765;355.3387;-7.4249;59.1837;5.0;1005.46;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3777;2018-03-13 16:46:12:790
-7.855972;2.763504;3.485352;-9.181412;1.587424;3.058128;1.268436;0.884853;0.419523;13.2031;124.4349;-20.5819;1870.0;34.7992;11.4059;-13.1256;358.0068;-9.2508;65.238;5.0;1005.4866;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3816;2018-03-13 16:46:12:829
-9.225449;1.738785;3.284241;-9.356232;1.479553;2.538157;0.307675;0.247408;0.781026;13.7531;101.6079;-28.4555;1908.9999;35.0983;11.557;-8.3252;357.9899;-9.3156;71.5782;5.0;1005.48;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3856;2018-03-13 16:46:12:869
-10.032303;1.343735;3.324951;-9.533772;1.324609;1.876963;-0.367847;0.013047;1.424606;24.19;72.7379;-20.1544;1968.0;34.7992;11.557;-7.7255;355.2263;-8.6775;74.8221;5.0;1005.48;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3897;2018-03-13 16:46:12:910
-10.087357;1.542465;2.731186;-9.644217;1.207955;1.303959;-0.334331;0.29648;1.510099;15.5226;85.1892;-18.9951;2012.0;34.7992;12.7563;-3.9764;0.3679;-7.7628;78.8623;5.0;1005.4134;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3936;2018-03-13 16:46:12:949
-10.271713;1.044464;1.730408;-9.690605;1.136156;0.985758;-0.462949;0.056283;0.995144;23.0299;68.8317;-21.68;2012.0;34.7992;12.7563;-2.7756;357.5898;-7.0755;82.3;5.0;1005.3533;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;3977;2018-03-13 16:46:12:990
-9.416992;1.537674;-0.558441;-9.745313;0.990661;0.466756;0.111564;0.1386;-0.509574;1.6681;61.3856;-24.9157;2052.0;34.7992;13.6566;-0.8255;359.078;-6.0834;86.2918;5.0;1005.3533;41.98143;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4017;2018-03-13 16:46:13:030
-10.295654;0.283112;0.459091;-9.776361;0.753178;0.160778;-0.713616;-0.592466;0.372595;2.3999;0.167;-31.7515;2092.0;34.7992;15.3061;1.4236;354.1795;-4.8282;88.8175;5.0;1005.3;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4057;2018-03-13 16:46:13:070
-11.459244;-0.834976;0.813431;-9.785124;0.636791;0.127424;-1.564211;-1.559155;0.731974;-11.2719;15.853;21.4711;2092.0;34.198;15.7562;1.1246;354.8875;-3.5955;89.1066;5.0;1005.2534;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4096;2018-03-13 16:46:13:109
-10.142426;1.429932;-0.146652;-9.767997;0.849875;0.185316;-0.143248;0.547563;-0.368402;-12.4924;-63.2486;24.767;2113.0;34.198;15.6067;1.1246;355.8428;-4.1579;89.4286;5.0;1005.2534;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4137;2018-03-13 16:46:13:150
-9.742599;1.401199;2.72879;-9.728356;0.972934;0.763452;-0.277468;-0.03371;2.900123;-3.9473;-83.146;10.8514;2113.0;34.198;14.7064;0.3738;353.4797;-5.5515;86.4899;5.0;1005.2034;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4176;2018-03-13 16:46:13:189
-10.362701;1.384445;2.544434;-9.721057;1.059085;0.741477;-0.276452;0.378586;1.430864;-22.5018;49.3618;27.0865;2081.0;34.198;12.7563;-1.5762;357.959;-6.1998;85.6382;5.0;1005.2333;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4217;2018-03-13 16:46:13:230
-9.318832;2.208054;0.648224;-9.716336;1.231139;0.497484;0.457668;0.937249;0.241816;-7.3657;14.3274;17.9312;2081.0;35.2493;12.7563;-1.4252;357.3809;-7.212;87.069;5.0;1005.2333;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4257;2018-03-13 16:46:13:270
-10.372269;0.867294;1.490982;-9.709285;1.286944;0.493922;-0.249012;-0.292447;1.234333;-2.9707;14.0835;5.3584;2108.0;35.2493;12.6068;0.2243;357.3809;-7.212;87.069;5.0;1005.25;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4296;2018-03-13 16:46:13:309
-9.986801;1.506546;0.222061;-9.704659;1.356758;0.386283;-0.346703;-0.053908;-0.228218;-3.7646;-8.1333;14.2697;2108.0;35.2493;12.0071;0.9735;351.4384;-7.6338;87.3156;5.0;1005.27;40.32605;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4337;2018-03-13 16:46:13:350
-9.428955;1.863281;1.069611;-9.683131;1.433703;0.593175;0.329928;0.396033;0.234276;1.7896;-45.0596;4.443;2108.0;35.2493;11.4059;0.9735;351.1006;-8.1612;87.5728;5.0;1005.27;42.78795;50.747936;-1.8690423;85.0;NaN;;0.0;3.216;;17 / 23;4377;2018-03-13 16:46:13:390
-9.783295;1.494568;1.598724;-9.67068;1.427555;0.781286;0.063852;0.158217;0.715695;1.912;-53.5434;-7.0317;2108.0;35.3989;11.557;-0.8255;348.4429;-8.4088;85.9501;5.0;1005.2233;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4416;2018-03-13 16:46:13:429
-11.104904;1.310227;1.014542;-9.605327;1.404307;1.391408;-1.341293;-0.223793;-0.460854;5.9406;-134.6594;13.5371;2108.0;35.3989;12.3062;-3.3752;355.9546;-8.1454;83.1565;5.0;1005.22;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4456;2018-03-13 16:46:13:469
-8.825623;3.00293;1.945892;-9.260188;1.51707;2.849175;0.783935;1.371635;-1.032698;34.2607;-245.4383;0.6583;2034.0;35.3989;12.4557;-6.8253;351.9173;-8.4739;79.5395;5.0;1005.22;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4497;2018-03-13 16:46:13:510
-6.72351;1.245575;4.129395;-8.56719;1.413516;4.558028;1.9484;-0.257983;-3.082337;-75.4805;-322.3421;-16.1258;1891.0001;33.7479;12.0071;-16.2765;349.2537;-8.8861;70.3317;5.0;1005.19;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4537;2018-03-13 16:46:13:550
-6.381134;0.819412;8.994415;-6.813506;0.910796;6.994066;0.474238;0.402992;1.69945;-28.7274;-430.5576;-65.3818;1891.0001;30.748;12.6068;-24.826;2.2352;-7.434;56.8856;5.0;1005.19;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4576;2018-03-13 16:46:13:589
-3.742737;-1.033707;9.315247;-4.942714;0.538966;8.45278;1.047134;-1.473718;0.931747;-73.1007;-373.9176;-1.7223;1960.0;22.1985;16.507;-35.1761;357.9305;-4.2507;36.93;5.0;1005.19;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4617;2018-03-13 16:46:13:630
-0.400421;0.951096;12.003922;-3.007724;0.280115;9.329819;1.401357;-0.328233;0.247724;12.7765;-263.505;0.292;2147.4836;14.8483;16.507;-37.8754;351.7985;-1.6368;17.8682;5.0;1005.2867;42.78795;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4657;2018-03-13 16:46:13:670
0.380081;0.591965;11.764511;-0.631719;1.0465;9.730167;1.005902;-0.603778;1.702765;140.8282;-228.9584;-72.2177;2147.4836;6.749;13.8062;-42.0761;354.7295;-4.1707;7.3445;5.0;1005.3933;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4698;2018-03-13 16:46:13:711
-0.55365;1.808212;9.178772;-0.190089;1.585721;9.675729;-0.903486;-0.734975;-1.13197;34.9933;-47.0127;7.9217;2147.4836;3.4485;12.9059;-43.576;354.7295;-4.1707;7.3445;5.0;1005.3933;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4736;2018-03-13 16:46:13:749
2.008148;1.678925;11.711838;0.107121;1.651247;9.666039;1.594238;0.710306;2.284167;-55.6443;-1.9076;33.0682;2147.4836;3.1479;10.9558;-45.5261;352.1432;-10.0088;0.5848;5.0;1005.4733;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4776;2018-03-13 16:46:13:789
-2.296631;-0.334595;8.426987;-0.255295;0.886036;9.763204;-2.410969;-1.585366;-1.691395;-89.397;63.2775;151.5371;2147.4836;3.1479;10.9558;-45.076;349.2426;-9.6937;-0.6349;5.0;1005.49;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4816;2018-03-13 16:46:13:829
-0.103546;2.303818;9.810837;-0.212865;0.762805;9.77462;0.196065;1.529796;-0.083018;17.2317;-19.608;111.4984;2147.4836;4.3488;12.3062;-43.576;353.51;-5.1838;1.4979;5.0;1005.49;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4857;2018-03-13 16:46:13:870
-0.821808;2.100311;8.517975;0.147042;1.208595;9.73078;-1.117589;0.82885;-1.470314;54.6459;-98.0994;-15.1492;2147.4836;6.1493;12.6068;-43.1259;342.7612;-4.4612;1.2476;5.0;1005.44;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4897;2018-03-13 16:46:13:910
0.087997;0.539291;11.043854;0.268611;1.332124;9.712038;-0.280408;-0.962386;0.324233;-3.5207;86.7148;-20.0932;2147.4836;5.5481;12.6068;-43.2755;339.9196;-7.0793;-0.8657;5.0;1005.3667;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4938;2018-03-13 16:46:13:951
0.152634;1.968628;9.454102;0.114899;1.326085;9.715899;-0.7509;0.232435;-1.379651;24.7391;-65.6284;-10.3889;2147.4836;5.098;11.557;-43.8751;342.4049;-7.7473;-0.8451;5.0;1005.3667;50.89127;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;4977;2018-03-13 16:46:13:990
1.189331;1.365295;10.560226;0.816804;1.63875;9.634195;0.345129;-0.269678;0.75013;15.8277;-41.9472;-29.676;2147.4836;2.0981;10.5072;-45.8252;344.891;-8.4269;-2.1855;5.0;1005.3133;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5017;2018-03-13 16:46:14:030
0.236435;2.093124;9.755768;0.706172;1.706501;9.631176;0.340229;0.233951;0.012764;20.5277;5.7824;-5.6888;2147.4836;1.4984;10.3561;-45.8252;341.2605;-9.7854;-4.9673;5.0;1005.3;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5057;2018-03-13 16:46:14:070
1.170166;2.15538;10.088562;0.840422;1.922707;9.579524;0.433082;0.16167;0.337865;47.81;-38.6512;-26.1973;2147.4836;1.4984;10.2066;-45.8252;346.2468;-10.0213;-4.1935;5.0;1005.3;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5097;2018-03-13 16:46:14:110
0.183762;2.196076;9.566635;1.082943;2.227091;9.488819;-0.971477;-0.119336;-0.162149;25.8983;-25.1622;-12.9522;2147.4836;1.1993;7.9559;-45.6757;343.722;-11.8187;-5.3764;5.0;1005.28;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5137;2018-03-13 16:46:14:150
1.313828;2.387619;10.447693;1.195294;2.474321;9.413788;0.218274;-0.109147;1.060207;38.7771;-21.1948;-16.0655;2147.4836;0.5981;7.3563;-45.9763;339.8101;-13.5375;-6.7809;5.0;1005.26;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5178;2018-03-13 16:46:14:191
1.268341;2.337341;10.995972;1.272903;2.708974;9.338714;-0.031714;-0.426887;1.447631;70.6371;-29.1296;-21.9851;2147.4836;-0.9018;7.0572;-45.9763;342.4196;-14.6143;-7.2363;5.0;1005.26;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5217;2018-03-13 16:46:14:230
1.529297;2.801804;11.175537;1.332098;3.476077;9.072639;0.162527;-0.742702;1.883723;129.8414;4.8058;-27.6617;2147.4836;-1.5015;1.8066;-46.7255;344.6972;-17.1505;-8.1307;5.0;1005.2534;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5257;2018-03-13 16:46:14:270
1.402405;3.046021;11.69986;1.151648;4.583859;8.592574;0.142506;-1.71533;2.66577;189.1681;28.0604;-25.1596;2147.4836;-1.651;0.0061;-47.4762;345.1285;-20.7604;-8.3528;5.0;1005.27;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5297;2018-03-13 16:46:14:310
1.196503;4.48494;8.996811;0.955569;5.832548;7.825514;0.204213;-1.41834;0.974829;232.5027;20.5531;-5.8112;2147.4836;-1.0513;-8.3939;-47.1756;345.3332;-27.8672;-7.6338;5.0;1005.27;56.92987;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5336;2018-03-13 16:46:14:349
0.995392;5.516831;7.72789;0.915571;6.749724;7.055023;0.091478;-1.515368;0.617618;240.1324;0.8384;0.7807;2147.4836;-1.0513;-15.4434;-46.1258;346.5091;-39.9815;-7.0662;5.0;1005.2834;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5376;2018-03-13 16:46:14:389
0.02095;7.568665;3.590698;0.896571;7.682915;6.028214;-0.281665;-0.436226;-1.126714;202.5959;10.6651;1.147;1291.0001;-1.0513;-21.4432;-42.8253;345.1858;-48.1483;-8.0057;5.0;1005.2366;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5417;2018-03-13 16:46:14:430
0.384872;8.581406;2.539642;0.897714;8.555459;4.708358;-0.778894;-0.130733;-2.330599;142.6589;14.205;22.3873;1291.0001;0.7355;-25.1862;-37.2177;339.0699;-55.7932;-9.1418;5.0;1005.2366;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5457;2018-03-13 16:46:14:470
1.215668;8.274948;3.633804;0.965004;8.972521;3.838362;0.28431;-1.03104;-0.062986;123.5545;21.5908;12.2554;953.0;0.7355;-26.8356;-36.319;336.7161;-62.6892;-11.9336;5.0;1005.1533;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5496;2018-03-13 16:46:14:509
0.468674;8.93576;1.490982;0.994391;9.266499;3.051816;-0.354874;-0.708975;-1.282422;120.0758;-1.9688;6.0298;818.0;1.6357;-30.7358;-35.4187;333.9517;-67.9495;-15.3137;5.0;1005.0999;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5537;2018-03-13 16:46:14:550
0.818222;7.90625;3.245941;1.05808;9.479324;2.278878;-0.383504;-1.361863;-0.087548;95.4784;-2.7627;11.1565;763.0;1.1856;-32.5363;-30.6183;328.0175;-72.5357;-20.067;5.0;1005.0999;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5576;2018-03-13 16:46:14:589
0.229248;8.296509;1.895615;1.149384;9.619221;1.523117;-0.573554;-1.624334;0.861055;127.827;-2.274;16.0393;763.0;0.5859;-34.0363;-29.5685;322.6839;-75.1549;-24.9054;5.0;1005.08;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5617;2018-03-13 16:46:14:630
0.37291;9.041092;-0.244812;1.267274;9.678741;0.941487;-0.764917;-0.791037;-0.888563;99.3846;-1.5413;32.6407;723.0;-0.7645;-35.3867;-24.469;306.2231;-79.983;-44.5688;5.0;1005.0767;56.5774;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5657;2018-03-13 16:46:14:670
1.18454;8.8759;0.133469;1.459588;9.695198;0.207691;-0.341688;-0.969043;-0.024516;88.1547;-37.7359;17.2597;684.0;-1.0651;-37.3367;-23.2681;276.0896;-81.3351;-72.2364;5.0;1005.0767;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5696;2018-03-13 16:46:14:709
1.50058;9.780914;-1.331772;1.555038;9.673984;-0.407772;0.091512;0.087366;-1.018887;61.9093;-24.2468;11.1565;620.0;-1.6647;-38.2355;-21.7682;276.0896;-81.3351;-72.2364;5.0;1005.0633;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5736;2018-03-13 16:46:14:749
1.445511;9.88147;-2.162567;1.562748;9.660512;-0.634607;0.206433;0.340521;-1.254351;21.9921;-26.8102;-9.3511;620.0;-3.6148;-38.3865;-18.9178;242.5482;-80.0962;-112.1013;5.0;1005.0366;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5777;2018-03-13 16:46:14:790
1.893219;9.675568;-1.463455;1.456308;9.670237;-0.732173;0.256576;-0.011635;-1.145634;-15.9711;-26.5663;-17.1636;573.0;-3.1647;-38.6856;-18.4677;235.874;-80.4322;-116.6914;5.0;1005.0366;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5816;2018-03-13 16:46:14:829
0.930756;9.692322;-1.130661;1.316233;9.695868;-0.654269;-0.336115;-0.197658;-0.41075;-16.2159;-28.7021;-18.6288;538.0;-3.1647;-40.036;-18.6188;237.475;-81.3797;-116.4309;5.0;1005.0367;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5857;2018-03-13 16:46:14:870
1.596344;10.367493;-0.51535;1.177245;9.721811;-0.520447;0.410157;0.502664;0.078595;-28.3611;-23.3927;-17.835;523.0;-3.1647;-39.7354;-19.8181;241.599;-82.458;-113.8497;5.0;1005.0433;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5896;2018-03-13 16:46:14:909
0.856537;9.812027;0.150238;1.085264;9.738379;-0.395705;0.104662;-0.004308;0.767319;-17.9854;-2.1524;-16.0655;523.0;-3.1647;-38.6856;-19.9692;246.5449;-83.2353;-110.0327;5.0;1005.0433;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5936;2018-03-13 16:46:14:949
0.657806;9.747391;-0.316635;0.978357;9.752391;-0.322617;-0.412707;-0.166006;-0.043149;-5.5953;-9.7201;-9.046;523.0;-3.0151;-38.6856;-20.2682;249.4006;-83.97;-108.2502;5.0;1005.0767;49.64046;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;5977;2018-03-13 16:46:14:990
0.957092;9.682739;-0.108337;0.937047;9.757404;-0.292204;0.194494;-0.330096;0.498134;1.9732;-3.0066;-8.6185;523.0;-2.7145;-38.6856;-20.2682;250.754;-84.2556;-107.3193;5.0;1005.1167;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6017;2018-03-13 16:46:15:030
0.566834;9.893433;-0.864899;0.873955;9.762904;-0.303789;-0.341084;0.013377;-0.632218;-5.4738;5.1109;-3.7357;517.0;-2.4139;-38.6856;-20.2682;246.904;-84.5861;-109.1676;5.0;1005.1367;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6056;2018-03-13 16:46:15:069
1.488602;9.795273;-0.103546;0.845446;9.767322;-0.23464;0.60606;-0.034845;0.190673;-8.8913;6.3314;-6.849;517.0;-2.4139;-38.6856;-20.2682;246.904;-84.5861;-109.1676;5.0;1005.1367;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6096;2018-03-13 16:46:15:109
0.461487;10.214264;-1.039688;0.800476;9.772257;-0.180591;-0.064257;0.210826;-0.491416;-17.9242;8.8344;-9.1684;517.0;-1.6647;-38.6856;-20.7184;250.8009;-84.8669;-105.5111;5.0;1005.14;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6137;2018-03-13 16:46:15:150
0.545288;10.068207;-0.568024;0.78439;9.774717;0.100126;-0.170279;0.246284;-0.677995;-68.9497;49.117;5.9686;528.0;-1.6647;-38.6856;-21.9177;258.4893;-85.3739;-98.5596;5.0;1005.1434;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6176;2018-03-13 16:46:15:189
-0.084396;9.879074;-1.738785;0.846066;9.73334;0.846545;-0.933254;0.071857;-2.466966;-130.1683;77.0716;17.3821;528.0;-1.0651;-37.1857;-23.2681;287.0032;-85.0148;-69.8077;5.0;1005.1434;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6217;2018-03-13 16:46:15:230
1.479019;8.832809;1.155808;0.862641;9.578411;1.918407;0.605891;-0.873028;-0.886761;-170.5733;20.9806;-9.1072;578.0;1.1856;-35.0861;-27.4689;320.5324;-79.8443;-30.2912;5.0;1005.1501;48.76177;50.747936;-1.8690444;85.0;NaN;;0.0;3.216;;10 / 14;6256;2018-03-13 16:46:15:269
